,BikeParking,OutdoorSeating,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,GoodForDancing,CoatCheck,WiFi,RestaurantsPriceRange2,HappyHour,Alcohol,ByAppointmentOnly,HasTV,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsAttire,Caters,RestaurantsTakeOut,RestaurantsDelivery,Smoking,RestaurantsTableService,WheelchairAccessible,BusinessAcceptsBitcoin,DogsAllowed,Corkage,BYOBCorkage,BYOB,DriveThru,AgesAllowed,DietaryRestrictions,HairSpecializesIn,AcceptsInsurance,Open24Hours,RestaurantsCounterService,garage,street,validated,lot,valet,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,dj,background_music,no_music,jukebox,live,video,karaoke,monday,tuesday,friday,wednesday,thursday,sunday,saturday,dessert,latenight,lunch,dinner,brunch,breakfast,stars
SDMRxmcKPNt1AHPBKqO64Q,TRUE,FALSE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.5
XQDWifQPvL2R_c3ptJ8D2g,TRUE,TRUE,TRUE,'loud',TRUE,FALSE,NA,'free',2,NA,'full_bar',NA,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5
X4OzzW_Zw9g_rjvPlji466Q,TRUE,TRUE,FALSE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',NA,TRUE,FALSE,'no',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4.5
KGS8NdjkMzrS_BoBTo5nBA,TRUE,FALSE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4
M..CB6Fhp4XKxsR2PlcP9w,FALSE,FALSE,FALSE,'average',TRUE,NA,NA,'no',2,FALSE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,4.5
ao97N2cqLwMHh7AYKH1j5g,TRUE,FALSE,NA,NA,TRUE,NA,NA,NA,1,NA,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
i9wyOB3M98FWZObEbFf7kg,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,1,FALSE,NA,NA,FALSE,FALSE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
bAdhIwQa7VFyMK8Uit9t9A,NA,NA,TRUE,NA,TRUE,NA,NA,NA,2,TRUE,NA,NA,NA,NA,TRUE,'casual',NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
X5QGHVGyJO5cfqCpGou6Xcw,TRUE,FALSE,NA,'average',TRUE,NA,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
OyPWyqSC_dtLQsRJJhvlSQ,TRUE,TRUE,FALSE,'loud',TRUE,NA,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
t6d7VwDlBh6q8a9Fhad2tQ,FALSE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,NA,'casual',TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
h_4dPV9M9aYaBliH1Eoeeg,TRUE,FALSE,FALSE,'loud',TRUE,FALSE,NA,'free',2,NA,'beer_and_wine',NA,FALSE,TRUE,NA,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4
X3NSeHqI4QrXx8Smw2j662w,TRUE,TRUE,TRUE,'average',TRUE,NA,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'no',TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
X.6h3K1hj0d4DRcZNUtHDuw,TRUE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
hsbtcqamJjmL6ASCAWnQVw,FALSE,TRUE,TRUE,'loud',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,TRUE,'outdoor',TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5
X3jKaeGaw_iVz1oEqpoRqsQ,FALSE,FALSE,TRUE,'average',TRUE,FALSE,FALSE,'no',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.5
X7rjsddY6fB_SJXIVOLywTQ,TRUE,FALSE,FALSE,'average',TRUE,FALSE,FALSE,'free',2,NA,NA,NA,TRUE,TRUE,NA,'casual',TRUE,TRUE,NA,'no',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5
utqMwgvfYPlWMaRkX09w1g,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'no',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',TRUE,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4.5
zKaeae3yRGgb21Os.v6eOA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,'free',2,TRUE,NA,NA,TRUE,NA,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5
bgXb5YYzQvHXmM8owZB4fQ,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,TRUE,'no',TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.5
BYtGiZr3dbxa2qAhg_3I4w,TRUE,TRUE,FALSE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4
X.NAME..29,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'outdoor',TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4
K6XIGkyk7.fuOQtA8i7p6A,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',FALSE,TRUE,FALSE,'no',TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.5
Ynqk7hPNHHS68woewNj.Mg,TRUE,TRUE,TRUE,'very_loud',TRUE,TRUE,FALSE,NA,2,FALSE,'full_bar',NA,TRUE,TRUE,NA,'casual',TRUE,TRUE,NA,'no',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
f3jz8tRenczz8UeD1cZ6kA,TRUE,TRUE,FALSE,'loud',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',TRUE,TRUE,TRUE,'outdoor',FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,3.5
X79L6mkSIhTdBqooWwc0Wrw,TRUE,FALSE,TRUE,'average',TRUE,NA,NA,'no',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3
goMccfETQlUOb9_USl4BUg,TRUE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',FALSE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.5
X5PP6BwtNYlPARHApB9lzcQ,FALSE,FALSE,FALSE,'average',TRUE,NA,FALSE,'free',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,TRUE,TRUE,'yes',TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4
Lyn5sYu1rfxdmntbaOoZJg,TRUE,TRUE,FALSE,NA,NA,NA,NA,'free',NA,NA,'full_bar',NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
wke61EJKd1Yw6q1BR1npZw,TRUE,TRUE,FALSE,'average',TRUE,TRUE,NA,'free',2,NA,'full_bar',NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,3.5
BxpdFe_30TiexNlAHUEOiA,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA,'free',2,TRUE,NA,NA,TRUE,TRUE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.5
lDW17ZfA17a.5yg1vCK3wg,FALSE,TRUE,FALSE,'very_loud',TRUE,TRUE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
wrG6E3kvZ0_TiK.gAqVqeg,TRUE,TRUE,TRUE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,'outdoor',TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.5
X8n4dyb1m1BwHltydpH.Qhg,FALSE,FALSE,TRUE,'average',TRUE,FALSE,NA,'no',3,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
rH39kXAevsXeD.2HsmLj2g,FALSE,TRUE,FALSE,'average',TRUE,FALSE,FALSE,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',FALSE,TRUE,FALSE,'outdoor',TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.5
IXUoO2QcFergBHdR4wPf9g,TRUE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4
fU0O8vWcTJUzD_gdINFFUw,TRUE,FALSE,NA,'average',TRUE,NA,NA,NA,1,NA,'full_bar',NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
wOIHKVCNsf3WydjTL4DjqQ,TRUE,FALSE,NA,'average',TRUE,NA,NA,'no',2,NA,'full_bar',NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
NZqK2d2r55LI0YLS9Nzk9w,NA,FALSE,NA,NA,TRUE,NA,NA,NA,2,NA,'full_bar',NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5
hxedolqDRVlKA_iOoI09Ng,FALSE,FALSE,TRUE,'average',TRUE,FALSE,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3
PeATTp15Y_ExaN6mR1dmKw,TRUE,TRUE,TRUE,'average',TRUE,NA,NA,'free',2,NA,'full_bar',NA,TRUE,TRUE,TRUE,'casual',TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,'yes_free',NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3
nrq5H3LZicjMG0wv7gy08g,TRUE,FALSE,FALSE,'average',TRUE,FALSE,NA,'free',2,NA,'full_bar',NA,FALSE,TRUE,NA,'casual',FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4
X7JFB.0ApClE7O0.jCAMZqg,TRUE,TRUE,FALSE,'quiet',TRUE,FALSE,NA,'free',2,TRUE,'full_bar',NA,TRUE,TRUE,NA,'casual',NA,TRUE,FALSE,'no',TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
J73YHN9LgV7FNYRn7n2NjQ,TRUE,FALSE,FALSE,NA,TRUE,NA,NA,'free',1,TRUE,'full_bar',NA,TRUE,FALSE,TRUE,'casual',NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5
