,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
92385,5p5YW_5bMOSuLIQjkJPO3w,Naples 15 Opening Soon,15 N Butler St,Madison,WI,53703,43.0772085,-89.3815265,4.0,194,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'HasTV': 'False'}","Italian, Restaurants, Pizza, American (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}"
92387,vGbzUluZ-vEPaIPPcUR8oQ,Bistro To Go,"415 E Ohio St, Ste A",Pittsburgh,PA,15212,40.4532176,-80.0010393,4.5,57,1,"{'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False'}","Caterers, Southern, Sandwiches, Restaurants, Event Planning & Services, Salad, American (New)","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0'}"
92414,X6DR-xr0rQKnxl9jeZWFzw,Grand Café,4111 Boulder Hwy,Las Vegas,NV,89121,36.13281,-115.084353,3.0,94,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""'beer_and_wine'"", 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (New), American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
92464,lNEyL1vdaiEI1zmuNIHdNQ,Beau's Grille,3180 W Market St,Akron,OH,44333,41.130633,-81.6165443,4.0,49,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (New), Restaurants","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-23:0', 'Saturday': '7:30-23:0', 'Sunday': '7:30-21:0'}"
92470,2XRf0CAR_FnK1-VTeUAdrA,Red Line Club,2700 E Independence Blvd,Charlotte,NC,28205,35.205115,-80.795206,3.0,9,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Nightlife, Sports Bars, Bars, American (New), Restaurants",
92600,8hkRhWdnSWQswxHHQb5x9g,The Grumpy Monk,2841 W Hwy 74,Monroe,NC,28110,35.0201278,-80.5787262,3.5,71,1,"{'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'WiFi': ""'free'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}""}","Restaurants, Bars, Pubs, American (New), Beer Bar, Nightlife, Sushi Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
92817,WWdPXSNLduMNK-ybk9HcuA,Times 3 Sports Grille,"6525 W Happy Valley Rd, Ste 108",Glendale,AZ,85310,33.71104,-112.2000341,3.5,95,1,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': True}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False'}","Nightlife, Sports Bars, American (Traditional), Bars, Restaurants, American (New)","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '9:0-2:0', 'Sunday': '9:0-2:0'}"
92861,_C-KsbyON91RH6cWKUfT5g,The Mighty Oak Barrel,939 3rd St,Oakmont,PA,15139,40.527324,-79.8421709,4.0,41,1,"{'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'WiFi': ""'no'""}","Specialty Food, American (New), Restaurants, Fruits & Veggies, Food","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:30-15:0'}"
92933,bV_xC1dzOhN_y4YEd4h02g,MountainSide,1442 E Lake Mead Pkwy,Henderson,NV,89015,36.0732730942,-114.9532648749,3.0,67,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""'quiet'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, Sports Bars, American (New), Restaurants, Pubs, Bars","{'Monday': '0:0-12:0', 'Tuesday': '0:0-12:0', 'Wednesday': '0:0-12:0', 'Thursday': '0:0-12:0', 'Friday': '0:0-12:0', 'Saturday': '0:0-12:0', 'Sunday': '0:0-12:0'}"
92952,042IHd5KjHiMuBtGtugO_g,OHSO Brewery - Paradise Valley,"10810 N Tatum Blvd, Ste 126",Phoenix,AZ,85028,33.584062538,-111.9797598162,4.0,584,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}","Nightlife, Food, Gluten-Free, Bars, Breakfast & Brunch, Breweries, Restaurants, Burgers, American (New)","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}"
92957,CCJ_nAlR5P5NcYIudlXUnw,Swiss Chalet Rotisserie & Grill,9350 Yonge St,Richmond Hill,ON,L4C 5G2,43.853527,-79.433589,2.5,28,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'very_loud'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'""}","Restaurants, American (New), Canadian (New), American (Traditional), Comfort Food","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:0-21:30'}"
92964,kuJRRmmmDUXqwM6kNihXXA,Jump Restaurant,18 Wellington Street W,Toronto,ON,M5L 1G4,43.6479063,-79.3780646,3.5,167,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'dressy'""}","Beer, Wine & Spirits, Mediterranean, Wine Bars, Bars, Food, Restaurants, American (New), Nightlife, American (Traditional), Canadian (New)","{'Monday': '11:45-23:0', 'Tuesday': '11:45-23:0', 'Wednesday': '11:45-23:0', 'Thursday': '11:45-23:0', 'Friday': '11:45-23:0', 'Saturday': '17:0-23:0'}"
92976,Hy836jXixSb0TkE5UngBKQ,Guilties Bistro,7332 Kidville Rd,Denver,NC,28037,35.490599,-81.032513,4.0,3,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Party & Event Planning, Fish & Chips, Active Life, American (New), Bars, Ice Cream & Frozen Yogurt, Food, Venues & Event Spaces, Nightlife, Restaurants, Golf, Event Planning & Services","{'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-18:0'}"
93009,9l2hkescfkSWx-GtJQdyFA,Dona Kay Cafe,"9015 E Via Linda, Ste 105",Scottsdale,AZ,85258,33.568517,-111.8865286,4.5,34,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False'}","American (New), American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Sandwiches","{'Monday': '9:0-13:0', 'Tuesday': '8:0-13:0', 'Wednesday': '8:0-13:0', 'Thursday': '8:0-13:0', 'Friday': '8:0-12:30'}"
93021,6C6GRESqx2bDxgMHN7LUXg,Kings,112 Northtowne Square,Gibsonia,PA,15044,40.6377301,-79.9404746,2.5,13,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, American (Traditional), American (New), Breakfast & Brunch, Burgers","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-21:0'}"
93064,jbEUkJkX2yqCwQAHz6YV0g,Bobby's Hideaway,20 Queen Street N,Mississauga,ON,L5N 1A1,43.5883433624,-79.7233494746,3.5,79,1,"{'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'True'}","American (New), Restaurants, Breakfast & Brunch, Canadian (New), Diners","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
